tracking_id,source,campaign,influencer_id,user_id,brand,product,date,orders,revenue,clicks,cost_per_click
TRK_00951,organic,New_Year_Health,,USER_27853,MuscleBlaze,Biozyme Performance Whey,2025-03-30,0,0.0,0,0.0
TRK_00952,story,Summer_Fitness_2024,INF_146,USER_35363,MuscleBlaze,Creatine Monohydrate,2025-01-27,0,0.0,2,0.0
TRK_00953,reel,Protein_Awareness,INF_127,USER_34383,HKVitals,Calcium Magnesium Zinc,2025-06-21,0,0.0,4,0.0
TRK_00954,youtube_video,Monsoon_Immunity,INF_012,USER_20147,Gritzo,Height Plus Formula,2025-05-29,0,0.0,8,0.0
TRK_00955,youtube_video,Summer_Fitness_2024,INF_117,USER_49418,Gritzo,Immunity Booster,2025-01-24,0,0.0,6,0.0
TRK_00956,influencer_post,Women_Wellness,INF_042,USER_36006,Gritzo,Growth Protein Powder,2025-06-24,0,0.0,5,0.0
TRK_00957,organic,New_Year_Health,,USER_4612,MuscleBlaze,BCAA Pro,2025-04-02,0,0.0,0,0.0
TRK_00958,youtube_video,Summer_Fitness_2024,INF_048,USER_4824,HKVitals,Calcium Magnesium Zinc,2025-07-12,0,0.0,4,0.0
TRK_00959,reel,Monsoon_Immunity,INF_116,USER_29175,MuscleBlaze,Biozyme Performance Whey,2025-04-08,1,2132.55,2,2.35
TRK_00960,story,New_Year_Health,INF_090,USER_36228,MuscleBlaze,Biozyme Performance Whey,2025-07-09,0,0.0,6,0.0
TRK_00961,youtube_video,Monsoon_Immunity,INF_113,USER_7960,MuscleBlaze,Mass Gainer XXL,2025-02-13,0,0.0,4,0.0
TRK_00962,influencer_post,New_Year_Health,INF_078,USER_26189,HKVitals,Skin Radiance Collagen,2025-06-09,0,0.0,3,0.0
TRK_00963,youtube_video,Protein_Awareness,INF_003,USER_6928,MuscleBlaze,Creatine Monohydrate,2025-02-06,0,0.0,2,0.0
TRK_00964,organic,Summer_Fitness_2024,,USER_34749,MuscleBlaze,Creatine Monohydrate,2025-06-22,0,0.0,0,0.0
TRK_00965,reel,Monsoon_Immunity,INF_150,USER_8132,HKVitals,Fish Oil Gold,2025-02-21,1,1686.83,3,2.24
TRK_00966,organic,Summer_Fitness_2024,,USER_36121,Gritzo,Growth Protein Powder,2025-06-25,0,0.0,0,0.0
TRK_00967,influencer_post,Protein_Awareness,INF_122,USER_9564,Gritzo,SuperMilk Daily Nutrition,2025-06-22,0,0.0,8,0.0
TRK_00968,reel,Summer_Fitness_2024,INF_010,USER_11380,HKVitals,Calcium Magnesium Zinc,2025-06-14,0,0.0,5,0.0
TRK_00969,organic,Protein_Awareness,,USER_40940,HKVitals,Omega 3 Fatty Acids,2025-02-08,0,0.0,0,0.0
TRK_00970,reel,New_Year_Health,INF_045,USER_8879,HKVitals,Calcium Magnesium Zinc,2025-02-17,0,0.0,8,0.0
TRK_00971,reel,Protein_Awareness,INF_099,USER_30012,MuscleBlaze,Mass Gainer XXL,2025-07-13,0,0.0,9,0.0
TRK_00972,organic,Monsoon_Immunity,,USER_12705,Gritzo,Growth Protein Powder,2025-02-19,0,0.0,0,0.0
TRK_00973,youtube_video,Protein_Awareness,INF_020,USER_23705,MuscleBlaze,Mass Gainer XXL,2025-04-19,0,0.0,9,0.0
TRK_00974,influencer_post,Summer_Fitness_2024,INF_085,USER_32867,MuscleBlaze,Biozyme Performance Whey,2025-06-05,0,0.0,3,0.0
TRK_00975,reel,New_Year_Health,INF_132,USER_29821,MuscleBlaze,Biozyme Performance Whey,2025-06-08,0,0.0,4,0.0
TRK_00976,youtube_video,Women_Wellness,INF_139,USER_23088,Gritzo,SuperMilk Daily Nutrition,2025-02-17,0,0.0,2,0.0
TRK_00977,influencer_post,Monsoon_Immunity,INF_027,USER_37271,HKVitals,Omega 3 Fatty Acids,2025-05-29,0,0.0,6,0.0
TRK_00978,story,Protein_Awareness,INF_046,USER_46289,MuscleBlaze,BCAA Pro,2025-02-04,0,0.0,6,0.0
TRK_00979,youtube_video,Protein_Awareness,INF_076,USER_39278,Gritzo,Brain Development Supplement,2025-06-24,0,0.0,5,0.0
TRK_00980,influencer_post,Summer_Fitness_2024,INF_125,USER_28435,HKVitals,Skin Radiance Collagen,2025-04-30,0,0.0,5,0.0
TRK_00981,youtube_video,Women_Wellness,INF_084,USER_4912,HKVitals,Calcium Magnesium Zinc,2025-02-20,0,0.0,1,0.0
TRK_00982,story,Summer_Fitness_2024,INF_082,USER_28333,MuscleBlaze,BCAA Pro,2025-03-04,0,0.0,8,0.0
TRK_00983,youtube_video,Summer_Fitness_2024,INF_004,USER_33328,Gritzo,Height Plus Formula,2025-04-30,1,785.18,9,1.42
TRK_00984,youtube_video,Summer_Fitness_2024,INF_048,USER_27326,Gritzo,Brain Development Supplement,2025-06-25,0,0.0,3,0.0
TRK_00985,story,Protein_Awareness,INF_012,USER_13271,MuscleBlaze,Mass Gainer XXL,2025-03-08,0,0.0,6,0.0
TRK_00986,reel,Summer_Fitness_2024,INF_033,USER_5739,HKVitals,Multivitamin Women,2025-06-15,0,0.0,8,0.0
TRK_00987,reel,New_Year_Health,INF_071,USER_47300,HKVitals,Omega 3 Fatty Acids,2025-07-16,1,2214.4,5,1.7
TRK_00988,youtube_video,Summer_Fitness_2024,INF_045,USER_8734,HKVitals,Calcium Magnesium Zinc,2025-04-04,0,0.0,5,0.0
TRK_00989,organic,New_Year_Health,,USER_34150,MuscleBlaze,Mass Gainer XXL,2025-04-14,0,0.0,0,0.0
TRK_00990,influencer_post,Summer_Fitness_2024,INF_082,USER_37159,MuscleBlaze,Biozyme Performance Whey,2025-03-27,0,0.0,5,0.0
TRK_00991,youtube_video,Summer_Fitness_2024,INF_048,USER_47088,Gritzo,Growth Protein Powder,2025-02-12,0,0.0,9,0.0
TRK_00992,influencer_post,Protein_Awareness,INF_139,USER_11382,HKVitals,Calcium Magnesium Zinc,2025-02-24,0,0.0,2,0.0
TRK_00993,youtube_video,Summer_Fitness_2024,INF_078,USER_3047,Gritzo,Height Plus Formula,2025-06-03,1,1168.95,4,1.46
TRK_00994,youtube_video,New_Year_Health,INF_022,USER_529,MuscleBlaze,Mass Gainer XXL,2025-05-06,0,0.0,2,0.0
TRK_00995,youtube_video,Summer_Fitness_2024,INF_128,USER_25556,HKVitals,Omega 3 Fatty Acids,2025-07-02,0,0.0,5,0.0
TRK_00996,youtube_video,Protein_Awareness,INF_039,USER_30994,Gritzo,SuperMilk Daily Nutrition,2025-01-29,1,1165.7,5,2.09
TRK_00997,youtube_video,Protein_Awareness,INF_101,USER_22289,HKVitals,Omega 3 Fatty Acids,2025-03-30,1,1695.17,6,0.58
TRK_00998,youtube_video,New_Year_Health,INF_098,USER_45416,MuscleBlaze,BCAA Pro,2025-07-07,0,0.0,7,0.0
TRK_00999,youtube_video,Women_Wellness,INF_112,USER_38742,Gritzo,Immunity Booster,2025-03-30,0,0.0,3,0.0
TRK_01000,youtube_video,Women_Wellness,INF_078,USER_22861,Gritzo,Growth Protein Powder,2025-06-11,0,0.0,2,0.0
TRK_01001,organic,Women_Wellness,,USER_8792,HKVitals,Fish Oil Gold,2025-03-27,0,0.0,0,0.0
TRK_01002,reel,Protein_Awareness,INF_026,USER_28146,Gritzo,Growth Protein Powder,2025-03-05,0,0.0,6,0.0
TRK_01003,reel,Women_Wellness,INF_086,USER_33287,Gritzo,Growth Protein Powder,2025-05-08,0,0.0,3,0.0
TRK_01004,story,Monsoon_Immunity,INF_003,USER_250,MuscleBlaze,BCAA Pro,2025-03-29,0,0.0,8,0.0
TRK_01005,organic,Women_Wellness,,USER_46880,Gritzo,Immunity Booster,2025-05-14,0,0.0,0,0.0
TRK_01006,reel,Summer_Fitness_2024,INF_113,USER_27709,HKVitals,Fish Oil Gold,2025-05-08,0,0.0,5,0.0
TRK_01007,youtube_video,Monsoon_Immunity,INF_042,USER_35378,MuscleBlaze,BCAA Pro,2025-05-22,0,0.0,7,0.0
TRK_01008,story,Summer_Fitness_2024,INF_069,USER_30913,MuscleBlaze,Creatine Monohydrate,2025-06-09,0,0.0,3,0.0
TRK_01009,youtube_video,Women_Wellness,INF_048,USER_14814,Gritzo,Brain Development Supplement,2025-01-30,0,0.0,5,0.0
TRK_01010,organic,Protein_Awareness,,USER_29616,HKVitals,Fish Oil Gold,2025-04-18,0,0.0,0,0.0
TRK_01011,reel,Women_Wellness,INF_111,USER_8808,HKVitals,Omega 3 Fatty Acids,2025-01-22,0,0.0,1,0.0
TRK_01012,reel,Protein_Awareness,INF_037,USER_49625,HKVitals,Multivitamin Women,2025-03-06,0,0.0,5,0.0
TRK_01013,youtube_video,Monsoon_Immunity,INF_022,USER_12177,MuscleBlaze,BCAA Pro,2025-02-20,0,0.0,4,0.0
TRK_01014,influencer_post,Monsoon_Immunity,INF_005,USER_41599,HKVitals,Skin Radiance Collagen,2025-06-01,0,0.0,1,0.0
TRK_01015,story,Protein_Awareness,INF_125,USER_21120,MuscleBlaze,BCAA Pro,2025-06-26,0,0.0,3,0.0
TRK_01016,youtube_video,Women_Wellness,INF_146,USER_42758,HKVitals,Skin Radiance Collagen,2025-07-07,0,0.0,5,0.0
TRK_01017,reel,Women_Wellness,INF_122,USER_31951,Gritzo,Immunity Booster,2025-06-17,1,796.42,1,1.01
TRK_01018,story,Protein_Awareness,INF_100,USER_48520,HKVitals,Fish Oil Gold,2025-03-26,0,0.0,7,0.0
TRK_01019,reel,Summer_Fitness_2024,INF_071,USER_44327,HKVitals,Multivitamin Women,2025-04-21,0,0.0,6,0.0
TRK_01020,influencer_post,New_Year_Health,INF_010,USER_12237,HKVitals,Fish Oil Gold,2025-04-19,0,0.0,2,0.0
TRK_01021,story,Protein_Awareness,INF_089,USER_12140,Gritzo,SuperMilk Daily Nutrition,2025-03-23,0,0.0,8,0.0
TRK_01022,youtube_video,Monsoon_Immunity,INF_075,USER_38033,Gritzo,SuperMilk Daily Nutrition,2025-06-30,0,0.0,1,0.0
TRK_01023,story,Women_Wellness,INF_090,USER_19228,MuscleBlaze,BCAA Pro,2025-03-13,0,0.0,5,0.0
TRK_01024,influencer_post,Monsoon_Immunity,INF_137,USER_7487,MuscleBlaze,Mass Gainer XXL,2025-02-15,0,0.0,7,0.0
TRK_01025,reel,Summer_Fitness_2024,INF_080,USER_34942,MuscleBlaze,Mass Gainer XXL,2025-05-29,0,0.0,1,0.0
TRK_01026,organic,Protein_Awareness,,USER_43828,HKVitals,Multivitamin Women,2025-07-13,0,0.0,0,0.0
TRK_01027,reel,Protein_Awareness,INF_126,USER_36183,HKVitals,Omega 3 Fatty Acids,2025-05-23,1,1878.31,8,1.16
TRK_01028,story,Women_Wellness,INF_106,USER_37089,HKVitals,Calcium Magnesium Zinc,2025-06-04,0,0.0,2,0.0
TRK_01029,organic,Summer_Fitness_2024,,USER_30035,Gritzo,Immunity Booster,2025-06-01,0,0.0,0,0.0
TRK_01030,influencer_post,Summer_Fitness_2024,INF_039,USER_18554,MuscleBlaze,Biozyme Performance Whey,2025-03-28,0,0.0,5,0.0
TRK_01031,youtube_video,Summer_Fitness_2024,INF_099,USER_33868,Gritzo,Growth Protein Powder,2025-05-29,0,0.0,6,0.0
TRK_01032,reel,Monsoon_Immunity,INF_053,USER_23846,HKVitals,Omega 3 Fatty Acids,2025-07-05,1,601.87,7,2.3
TRK_01033,story,Summer_Fitness_2024,INF_028,USER_49011,HKVitals,Fish Oil Gold,2025-05-14,0,0.0,9,0.0
TRK_01034,youtube_video,Women_Wellness,INF_138,USER_3632,Gritzo,Immunity Booster,2025-05-12,0,0.0,4,0.0
TRK_01035,influencer_post,Monsoon_Immunity,INF_127,USER_27859,HKVitals,Multivitamin Women,2025-03-27,0,0.0,3,0.0
TRK_01036,reel,Protein_Awareness,INF_134,USER_5100,HKVitals,Fish Oil Gold,2025-02-26,1,1405.81,3,1.29
TRK_01037,organic,New_Year_Health,,USER_17541,MuscleBlaze,Creatine Monohydrate,2025-03-26,0,0.0,0,0.0
TRK_01038,organic,Protein_Awareness,,USER_44683,HKVitals,Multivitamin Women,2025-06-23,0,0.0,0,0.0
TRK_01039,story,New_Year_Health,INF_133,USER_31792,Gritzo,SuperMilk Daily Nutrition,2025-06-20,0,0.0,3,0.0
TRK_01040,story,Women_Wellness,INF_128,USER_30990,Gritzo,Height Plus Formula,2025-07-07,0,0.0,3,0.0
TRK_01041,organic,Women_Wellness,,USER_30293,HKVitals,Multivitamin Women,2025-01-22,0,0.0,0,0.0
TRK_01042,story,Monsoon_Immunity,INF_129,USER_21445,MuscleBlaze,Creatine Monohydrate,2025-02-04,1,4780.82,2,1.06
TRK_01043,organic,Protein_Awareness,,USER_36393,MuscleBlaze,Creatine Monohydrate,2025-06-01,0,0.0,0,0.0
TRK_01044,influencer_post,Summer_Fitness_2024,INF_129,USER_43843,HKVitals,Skin Radiance Collagen,2025-04-28,0,0.0,5,0.0
TRK_01045,youtube_video,Summer_Fitness_2024,INF_010,USER_30715,HKVitals,Multivitamin Women,2025-03-25,0,0.0,8,0.0
TRK_01046,reel,New_Year_Health,INF_080,USER_46086,Gritzo,Brain Development Supplement,2025-06-10,0,0.0,6,0.0
TRK_01047,organic,Protein_Awareness,,USER_42458,Gritzo,Brain Development Supplement,2025-02-26,0,0.0,0,0.0
TRK_01048,organic,New_Year_Health,,USER_15655,HKVitals,Skin Radiance Collagen,2025-03-03,0,0.0,0,0.0
TRK_01049,influencer_post,Summer_Fitness_2024,INF_132,USER_11690,HKVitals,Multivitamin Women,2025-06-06,0,0.0,6,0.0
TRK_01050,reel,Women_Wellness,INF_089,USER_27609,Gritzo,Height Plus Formula,2025-04-21,0,0.0,2,0.0
TRK_01051,youtube_video,Protein_Awareness,INF_020,USER_40895,MuscleBlaze,BCAA Pro,2025-04-01,0,0.0,7,0.0
TRK_01052,reel,Protein_Awareness,INF_108,USER_38267,MuscleBlaze,Pre Workout WrathX,2025-05-17,0,0.0,9,0.0
TRK_01053,youtube_video,Women_Wellness,INF_026,USER_27885,HKVitals,Skin Radiance Collagen,2025-05-08,0,0.0,7,0.0
TRK_01054,influencer_post,Protein_Awareness,INF_076,USER_35401,MuscleBlaze,Creatine Monohydrate,2025-07-16,0,0.0,4,0.0
TRK_01055,reel,Summer_Fitness_2024,INF_096,USER_13601,MuscleBlaze,Creatine Monohydrate,2025-07-08,1,4820.45,6,1.93
TRK_01056,organic,Monsoon_Immunity,,USER_7977,Gritzo,Growth Protein Powder,2025-03-15,0,0.0,0,0.0
TRK_01057,reel,Women_Wellness,INF_118,USER_13956,Gritzo,Brain Development Supplement,2025-06-18,0,0.0,8,0.0
TRK_01058,reel,Protein_Awareness,INF_007,USER_45625,HKVitals,Fish Oil Gold,2025-06-10,1,1195.79,9,1.05
TRK_01059,youtube_video,Monsoon_Immunity,INF_008,USER_1409,MuscleBlaze,Biozyme Performance Whey,2025-04-19,0,0.0,8,0.0
TRK_01060,organic,Monsoon_Immunity,,USER_630,Gritzo,Brain Development Supplement,2025-04-30,0,0.0,0,0.0
TRK_01061,youtube_video,Summer_Fitness_2024,INF_060,USER_46391,Gritzo,Brain Development Supplement,2025-05-14,0,0.0,9,0.0
TRK_01062,story,Protein_Awareness,INF_096,USER_28248,MuscleBlaze,Pre Workout WrathX,2025-02-13,0,0.0,5,0.0
TRK_01063,reel,Women_Wellness,INF_022,USER_32881,HKVitals,Omega 3 Fatty Acids,2025-02-08,1,1575.41,8,0.55
TRK_01064,youtube_video,Summer_Fitness_2024,INF_140,USER_14148,Gritzo,Brain Development Supplement,2025-02-14,0,0.0,4,0.0
TRK_01065,reel,Protein_Awareness,INF_068,USER_48245,Gritzo,Growth Protein Powder,2025-02-08,1,1546.12,7,0.9
TRK_01066,influencer_post,Monsoon_Immunity,INF_042,USER_15194,HKVitals,Multivitamin Women,2025-06-09,0,0.0,6,0.0
TRK_01067,youtube_video,New_Year_Health,INF_118,USER_2029,MuscleBlaze,Creatine Monohydrate,2025-02-08,0,0.0,5,0.0
TRK_01068,influencer_post,New_Year_Health,INF_063,USER_6747,Gritzo,SuperMilk Daily Nutrition,2025-03-17,0,0.0,3,0.0
TRK_01069,reel,Protein_Awareness,INF_096,USER_48281,Gritzo,Height Plus Formula,2025-04-15,1,1215.71,8,1.87
TRK_01070,story,Women_Wellness,INF_132,USER_5868,MuscleBlaze,Creatine Monohydrate,2025-02-02,0,0.0,4,0.0
TRK_01071,story,Summer_Fitness_2024,INF_116,USER_41202,Gritzo,Height Plus Formula,2025-03-12,0,0.0,4,0.0
TRK_01072,reel,Monsoon_Immunity,INF_022,USER_11171,Gritzo,Height Plus Formula,2025-05-26,0,0.0,9,0.0
TRK_01073,influencer_post,Protein_Awareness,INF_104,USER_17251,HKVitals,Multivitamin Women,2025-06-17,0,0.0,3,0.0
TRK_01074,organic,Women_Wellness,,USER_36997,MuscleBlaze,BCAA Pro,2025-05-31,0,0.0,0,0.0
TRK_01075,organic,Summer_Fitness_2024,,USER_12396,Gritzo,Height Plus Formula,2025-02-19,0,0.0,0,0.0
TRK_01076,story,New_Year_Health,INF_074,USER_12351,HKVitals,Multivitamin Women,2025-03-11,0,0.0,3,0.0
TRK_01077,reel,Women_Wellness,INF_143,USER_30699,HKVitals,Calcium Magnesium Zinc,2025-03-15,0,0.0,1,0.0
TRK_01078,organic,Monsoon_Immunity,,USER_12708,MuscleBlaze,Mass Gainer XXL,2025-03-06,0,0.0,0,0.0
TRK_01079,youtube_video,Protein_Awareness,INF_123,USER_33601,MuscleBlaze,Creatine Monohydrate,2025-04-25,0,0.0,8,0.0
TRK_01080,organic,Monsoon_Immunity,,USER_4762,MuscleBlaze,Pre Workout WrathX,2025-03-29,0,0.0,0,0.0
TRK_01081,organic,Monsoon_Immunity,,USER_40327,MuscleBlaze,Biozyme Performance Whey,2025-06-10,0,0.0,0,0.0
TRK_01082,influencer_post,Women_Wellness,INF_092,USER_36531,Gritzo,Growth Protein Powder,2025-04-11,0,0.0,6,0.0
TRK_01083,influencer_post,Women_Wellness,INF_067,USER_9328,Gritzo,Growth Protein Powder,2025-07-04,0,0.0,2,0.0
TRK_01084,organic,Women_Wellness,,USER_26247,Gritzo,Growth Protein Powder,2025-03-15,0,0.0,0,0.0
TRK_01085,story,Women_Wellness,INF_045,USER_22103,HKVitals,Calcium Magnesium Zinc,2025-05-15,0,0.0,5,0.0
TRK_01086,story,New_Year_Health,INF_072,USER_24805,Gritzo,Growth Protein Powder,2025-04-06,0,0.0,2,0.0
TRK_01087,organic,Protein_Awareness,,USER_21599,Gritzo,SuperMilk Daily Nutrition,2025-05-14,0,0.0,0,0.0
TRK_01088,influencer_post,Summer_Fitness_2024,INF_008,USER_30293,MuscleBlaze,Biozyme Performance Whey,2025-03-29,0,0.0,1,0.0
TRK_01089,influencer_post,Monsoon_Immunity,INF_104,USER_24377,Gritzo,Immunity Booster,2025-04-11,0,0.0,5,0.0
TRK_01090,organic,New_Year_Health,,USER_48069,HKVitals,Multivitamin Women,2025-03-30,0,0.0,0,0.0
TRK_01091,influencer_post,New_Year_Health,INF_121,USER_45352,HKVitals,Omega 3 Fatty Acids,2025-03-29,0,0.0,2,0.0
TRK_01092,organic,Protein_Awareness,,USER_35661,MuscleBlaze,Pre Workout WrathX,2025-03-27,0,0.0,0,0.0
TRK_01093,influencer_post,Women_Wellness,INF_096,USER_6711,Gritzo,SuperMilk Daily Nutrition,2025-06-03,0,0.0,4,0.0
TRK_01094,youtube_video,Monsoon_Immunity,INF_060,USER_20775,HKVitals,Multivitamin Women,2025-06-06,0,0.0,6,0.0
TRK_01095,influencer_post,Protein_Awareness,INF_129,USER_44565,HKVitals,Multivitamin Women,2025-06-25,0,0.0,7,0.0
TRK_01096,influencer_post,Summer_Fitness_2024,INF_094,USER_17978,HKVitals,Omega 3 Fatty Acids,2025-02-14,0,0.0,6,0.0
TRK_01097,story,New_Year_Health,INF_062,USER_6140,HKVitals,Multivitamin Women,2025-05-12,0,0.0,3,0.0
TRK_01098,influencer_post,New_Year_Health,INF_019,USER_28164,Gritzo,SuperMilk Daily Nutrition,2025-02-12,0,0.0,4,0.0
TRK_01099,story,Summer_Fitness_2024,INF_112,USER_6138,MuscleBlaze,Pre Workout WrathX,2025-04-07,0,0.0,7,0.0
TRK_01100,influencer_post,New_Year_Health,INF_040,USER_19496,Gritzo,SuperMilk Daily Nutrition,2025-07-10,0,0.0,5,0.0
TRK_01101,reel,Protein_Awareness,INF_097,USER_156,Gritzo,Growth Protein Powder,2025-03-18,0,0.0,8,0.0
TRK_01102,youtube_video,New_Year_Health,INF_105,USER_30566,Gritzo,Growth Protein Powder,2025-05-15,0,0.0,6,0.0
TRK_01103,influencer_post,Summer_Fitness_2024,INF_093,USER_23196,Gritzo,Immunity Booster,2025-07-11,0,0.0,3,0.0
TRK_01104,influencer_post,Summer_Fitness_2024,INF_136,USER_1540,Gritzo,Immunity Booster,2025-03-03,0,0.0,9,0.0
TRK_01105,organic,Protein_Awareness,,USER_18887,MuscleBlaze,Mass Gainer XXL,2025-04-10,0,0.0,0,0.0
TRK_01106,organic,Women_Wellness,,USER_29458,Gritzo,Brain Development Supplement,2025-02-24,0,0.0,0,0.0
TRK_01107,organic,New_Year_Health,,USER_16929,HKVitals,Calcium Magnesium Zinc,2025-05-28,1,1044.5,0,2.5
TRK_01108,story,Monsoon_Immunity,INF_115,USER_2280,HKVitals,Fish Oil Gold,2025-06-26,1,1971.74,1,1.42
TRK_01109,youtube_video,Women_Wellness,INF_008,USER_17376,HKVitals,Fish Oil Gold,2025-07-14,0,0.0,9,0.0
TRK_01110,organic,New_Year_Health,,USER_20226,HKVitals,Calcium Magnesium Zinc,2025-06-03,0,0.0,0,0.0
TRK_01111,story,Summer_Fitness_2024,INF_074,USER_13939,MuscleBlaze,Creatine Monohydrate,2025-03-07,0,0.0,9,0.0
TRK_01112,organic,Monsoon_Immunity,,USER_8144,HKVitals,Multivitamin Women,2025-04-10,0,0.0,0,0.0
TRK_01113,story,New_Year_Health,INF_008,USER_40905,HKVitals,Multivitamin Women,2025-06-18,0,0.0,3,0.0
TRK_01114,youtube_video,New_Year_Health,INF_005,USER_14325,Gritzo,Immunity Booster,2025-02-08,0,0.0,1,0.0
TRK_01115,reel,Protein_Awareness,INF_128,USER_42269,Gritzo,SuperMilk Daily Nutrition,2025-06-11,0,0.0,2,0.0
TRK_01116,influencer_post,New_Year_Health,INF_038,USER_1683,MuscleBlaze,Pre Workout WrathX,2025-01-31,0,0.0,6,0.0
TRK_01117,organic,New_Year_Health,,USER_17046,HKVitals,Fish Oil Gold,2025-06-18,0,0.0,0,0.0
TRK_01118,youtube_video,Summer_Fitness_2024,INF_122,USER_33553,HKVitals,Omega 3 Fatty Acids,2025-07-16,0,0.0,3,0.0
TRK_01119,reel,Summer_Fitness_2024,INF_036,USER_966,MuscleBlaze,Pre Workout WrathX,2025-06-17,0,0.0,2,0.0
TRK_01120,story,Summer_Fitness_2024,INF_018,USER_13494,Gritzo,Brain Development Supplement,2025-05-31,0,0.0,9,0.0
TRK_01121,story,Monsoon_Immunity,INF_056,USER_43366,MuscleBlaze,Creatine Monohydrate,2025-06-25,0,0.0,4,0.0
TRK_01122,reel,Protein_Awareness,INF_039,USER_22597,MuscleBlaze,BCAA Pro,2025-06-13,0,0.0,3,0.0
TRK_01123,youtube_video,Women_Wellness,INF_076,USER_27400,MuscleBlaze,BCAA Pro,2025-06-08,0,0.0,9,0.0
TRK_01124,story,Protein_Awareness,INF_088,USER_5233,Gritzo,Brain Development Supplement,2025-03-21,0,0.0,9,0.0
TRK_01125,story,Summer_Fitness_2024,INF_039,USER_5928,MuscleBlaze,Mass Gainer XXL,2025-01-22,0,0.0,9,0.0
TRK_01126,organic,Protein_Awareness,,USER_34693,HKVitals,Multivitamin Women,2025-04-13,0,0.0,0,0.0
TRK_01127,youtube_video,New_Year_Health,INF_039,USER_6057,MuscleBlaze,Mass Gainer XXL,2025-04-15,0,0.0,1,0.0
TRK_01128,influencer_post,Women_Wellness,INF_019,USER_10758,MuscleBlaze,Creatine Monohydrate,2025-04-15,0,0.0,5,0.0
TRK_01129,reel,New_Year_Health,INF_129,USER_28180,Gritzo,Growth Protein Powder,2025-07-16,0,0.0,8,0.0
TRK_01130,influencer_post,Protein_Awareness,INF_059,USER_20403,Gritzo,Brain Development Supplement,2025-07-12,0,0.0,7,0.0
TRK_01131,story,Protein_Awareness,INF_088,USER_22555,Gritzo,SuperMilk Daily Nutrition,2025-01-26,1,896.6,3,1.87
TRK_01132,story,Summer_Fitness_2024,INF_067,USER_36603,HKVitals,Calcium Magnesium Zinc,2025-02-07,0,0.0,5,0.0
TRK_01133,youtube_video,Women_Wellness,INF_117,USER_15418,HKVitals,Calcium Magnesium Zinc,2025-04-09,0,0.0,4,0.0
TRK_01134,influencer_post,Summer_Fitness_2024,INF_029,USER_33277,Gritzo,SuperMilk Daily Nutrition,2025-06-16,0,0.0,7,0.0
TRK_01135,influencer_post,Protein_Awareness,INF_133,USER_9719,HKVitals,Skin Radiance Collagen,2025-02-07,0,0.0,4,0.0
TRK_01136,story,Summer_Fitness_2024,INF_138,USER_23755,HKVitals,Omega 3 Fatty Acids,2025-03-27,0,0.0,2,0.0
TRK_01137,influencer_post,New_Year_Health,INF_001,USER_39433,HKVitals,Omega 3 Fatty Acids,2025-01-31,0,0.0,3,0.0
TRK_01138,youtube_video,New_Year_Health,INF_076,USER_11025,MuscleBlaze,Biozyme Performance Whey,2025-01-24,0,0.0,6,0.0
TRK_01139,youtube_video,Monsoon_Immunity,INF_014,USER_48337,HKVitals,Fish Oil Gold,2025-03-22,0,0.0,4,0.0
TRK_01140,youtube_video,New_Year_Health,INF_047,USER_13278,HKVitals,Multivitamin Women,2025-03-18,0,0.0,7,0.0
TRK_01141,organic,Women_Wellness,,USER_11416,MuscleBlaze,Creatine Monohydrate,2025-03-18,0,0.0,0,0.0
TRK_01142,reel,Monsoon_Immunity,INF_071,USER_26740,Gritzo,Growth Protein Powder,2025-03-26,0,0.0,2,0.0
TRK_01143,organic,Protein_Awareness,,USER_44820,Gritzo,Immunity Booster,2025-04-23,0,0.0,0,0.0
TRK_01144,story,Summer_Fitness_2024,INF_087,USER_46534,MuscleBlaze,Mass Gainer XXL,2025-01-25,0,0.0,9,0.0
TRK_01145,story,New_Year_Health,INF_078,USER_44821,MuscleBlaze,Pre Workout WrathX,2025-05-16,0,0.0,6,0.0
TRK_01146,story,Women_Wellness,INF_141,USER_1498,MuscleBlaze,Mass Gainer XXL,2025-03-13,0,0.0,3,0.0
TRK_01147,organic,New_Year_Health,,USER_20179,MuscleBlaze,BCAA Pro,2025-04-14,0,0.0,0,0.0
TRK_01148,reel,Summer_Fitness_2024,INF_011,USER_49987,Gritzo,SuperMilk Daily Nutrition,2025-06-07,0,0.0,4,0.0
TRK_01149,youtube_video,Women_Wellness,INF_080,USER_43901,MuscleBlaze,Biozyme Performance Whey,2025-06-04,0,0.0,5,0.0
TRK_01150,influencer_post,Monsoon_Immunity,INF_132,USER_29216,HKVitals,Skin Radiance Collagen,2025-01-23,0,0.0,4,0.0
TRK_01151,reel,Protein_Awareness,INF_005,USER_39760,MuscleBlaze,Biozyme Performance Whey,2025-03-02,1,5913.4,9,0.79
TRK_01152,youtube_video,Summer_Fitness_2024,INF_102,USER_25209,Gritzo,SuperMilk Daily Nutrition,2025-07-01,0,0.0,9,0.0
TRK_01153,influencer_post,New_Year_Health,INF_036,USER_22592,MuscleBlaze,Biozyme Performance Whey,2025-07-17,0,0.0,1,0.0
TRK_01154,youtube_video,Protein_Awareness,INF_122,USER_49410,HKVitals,Calcium Magnesium Zinc,2025-01-26,0,0.0,7,0.0
TRK_01155,story,Summer_Fitness_2024,INF_147,USER_26244,HKVitals,Calcium Magnesium Zinc,2025-03-03,0,0.0,2,0.0
